objective_1,genotype_1,genotype_2,step
-0.66,0.4704038392314972,0.019605570822167073,151
-0.6,0.6239652868686563,0.808008101065622,152
-0.64,0.5217290267536765,0.008373083472103304,153
-0.7,0.6349041426368762,0.16363953470876483,154
-0.72,0.44972604460665166,0.2744055312742128,155
-0.66,0.6893071710143726,0.008978552347097657,156
-0.76,0.5196723210124572,0.0,157
-0.7,0.9794611838517545,0.5528966082422553,158
-0.66,0.9744339017956284,0.5089602755555489,159
-0.74,0.7524279454266385,0.15636657697142703,160
-0.8,0.5303053811872034,0.19135009026812771,161
-0.7,0.639847857885145,0.31185991731942736,162
-0.56,0.7687328996502485,0.9362183075411007,163
-0.7,0.5191123970142253,0.036163750126398386,164
-0.76,0.368440056574879,0.20967290037570124,165
-0.72,0.7096191865376961,0.31676360359371736,166
-0.78,0.43628780540472223,0.0,167
-0.66,0.5495338982959831,0.8404333119114819,168
-0.62,0.5,0.43160198911628445,169
-0.78,0.4747647046176584,0.22232483404532707,170
-0.54,0.6530380238019393,0.024357148599378497,171
-0.74,0.45950398338783904,0.13066592832111315,172
-0.6,0.6026166297394512,0.9,173
-0.76,0.6647175692201683,0.2062594595905473,174
-0.74,0.46078465266514546,0.043798073024676,175
-0.6,0.5148880093338258,0.8404333119114819,176
-0.72,0.5480665665081116,0.16244460542044528,177
-0.66,0.7031811404161157,0.3464774618437681,178
-0.62,1.0,0.457601112524155,179
-0.62,0.6017494632449643,0.907291960693507,180
-0.68,0.980068859079898,0.5629310486909365,181
-0.8,0.539128820314213,0.20573758913741974,182
-0.6,0.6,0.9366260378791178,183
-0.58,0.6290009864419088,0.8402669098077593,184
-0.76,0.44510541457966957,0.19135009026812771,185
-0.76,0.7078697232927315,0.21978528301002398,186
-0.7,0.7334319337554666,0.15356581189679477,187
-0.78,0.6987780481899971,0.29619429446347256,188
-0.58,0.5070905181806716,0.025236210901111167,189
-0.58,0.7687328996502485,0.9628424497993734,190
-0.74,0.652531343641522,0.31353226275330137,191
-0.62,0.5802265904456575,0.8343858998654069,192
-0.68,0.7096191865376961,0.2603102295451435,193
-0.7,0.45959085775956404,0.06484978719723097,194
-0.76,0.5350980824834763,0.19135009026812771,195
-0.66,0.4018651730044228,0.9537161147925131,196
-0.62,0.6886364517137856,0.8457689230893977,197
-0.76,0.6305408892345122,0.31185991731942736,198
