objective_2,genotype_1,genotype_2,step
920.26,0.6,0.7,1
1271.36,0.3,0.5,2
1723.28,1.0,0.1,3
1403.82,0.7,0.4,4
2802.18,0.4,0.0,5
565.76,0.6,0.9,6
836.32,0.9,0.5,7
754.52,0.2,0.8,8
2626.24,0.6,0.0,9
710.02,1.0,1.0,10
781.5,0.7,0.9,11
1372.44,0.4,0.2,12
799.8,0.3,0.6,13
912.04,0.7,0.3,14
669.08,0.7,0.8,15
1372.44,0.2,0.2,16
1071.76,0.5,0.4,17
605.22,0.1,0.6,18
1340.88,0.4,0.41452944092281196,19
970.96,0.11468588748690658,0.6035288246717718,20
2688.14,0.5217290267536765,0.0,21
1051.76,0.3,0.6515049535140343,22
746.22,0.7,0.8790859692755643,23
727.38,0.6541293050835698,0.7874892837967404,24
2312.42,0.409508374563958,0.1,25
1206.8,0.6,0.4,26
644.28,1.0,0.5502817063407431,27
2688.14,0.6011651711493741,0.0,28
2750.14,1.0,0.05953139098387863,29
756.86,0.9195984234470058,0.9,30
778.0,0.6,0.8878427185401524,31
760.64,0.3937480626984082,0.6,32
873.12,0.6403828641342504,0.7819491393741578,33
2147.98,0.8318150903940585,0.1,34
584.2,0.6861958645209599,0.8,35
694.78,0.2,0.9517127570062985,36
1162.34,0.3,0.46897368361530506,37
2309.66,0.970255395120396,0.07142578362335408,38
815.16,0.8584368081279429,0.7949633807127638,39
2688.14,0.5413484407424176,0.0,40
782.16,0.5197788578640606,0.8,41
934.56,0.40485053406821747,0.6221702776079322,42
786.3,0.2,0.9768777745990394,43
749.38,0.6,0.9291584376422346,44
783.44,0.09355174264524475,0.6206060987607185,45
1232.66,0.358806580848671,0.22247147298737682,46
1018.2,0.9866764160803314,0.43479768257370555,47
1925.34,0.647495758853677,0.1,48
908.4,0.7099268396161069,0.7813266040078701,49
5417.54,0.20195018096286638,0.017612598967910786,50
3761.34,0.09515264335779731,0.03488575776752869,51
884.98,0.5876796151948401,0.918437353921972,52
1187.88,0.2,0.4219426871852822,53
1546.58,0.7573258040183521,0.3964335031087768,54
777.08,0.6,0.8492137675748029,55
1253.3,0.5,0.40105434673646584,56
1837.92,0.7,0.22252061179419153,57
1228.24,0.5962011382186967,0.3852373828026311,58
1865.68,0.2164259460102817,0.08883637156106547,59
780.34,1.0,0.5330933960310408,60
4532.7,0.3291961058457534,0.028969277507347513,61
768.88,0.08433510913523315,0.5918213369171459,62
822.54,0.7,0.79604960431805,63
2626.24,0.5501554120857224,0.0,64
1425.16,0.9776180858174202,0.38946601103749245,65
918.44,0.9906284129724581,0.6,66
1417.9,0.6441532155242871,0.4331177722305579,67
1469.86,0.5303053811872034,0.20573758913741974,68
897.34,0.652531343641522,0.31185991731942736,69
749.16,0.6861958645209599,0.823215669892502,70
902.66,0.7167317788173,0.16363953470876483,71
1216.1,0.08760530080487498,0.43479768257370555,72
1275.8,0.6488511067613872,0.22993218719872535,73
968.64,0.384680510648599,0.6012102094166454,74
878.32,0.358806580848671,0.5426524254672076,75
4673.56,0.11532067676902132,0.007881294748393986,76
1134.44,1.0,0.23010075922856021,77
918.5,0.9866764160803314,0.2537341196571433,78
2626.24,0.5298952397959438,0.0,79
1913.92,0.7167317788173,0.09413997883871209,80
747.28,0.5947203209745855,0.8686278843102659,81
822.06,0.1,0.8017990478339418,82
1278.9,0.5585570775149864,0.21601959755667557,83
910.56,0.6016269770012975,0.8271891038682154,84
729.68,0.6541293050835698,0.8717799147184071,85
1421.48,0.6488511067613872,0.27041854614826777,86
1450.14,0.2640871920907438,0.20573758913741974,87
1420.8,0.7222907100277969,0.3365516246367154,88
1021.34,0.7,0.5845244377798082,89
3463.32,0.5217290267536765,0.003888839244716913,90
1048.82,0.8999143386660732,0.4652300366778652,91
1340.18,0.358806580848671,0.2194837338644675,92
2074.88,0.7067992390809562,0.10065092306381995,93
776.5,0.4067092392297994,0.8034088352889978,94
732.66,0.5904486164848273,0.9,95
941.16,0.38896861293679996,0.15260752077342005,96
2091.38,0.6647093819907397,0.2555566312716674,97
580.56,0.5348340109172062,0.7371591542454923,98
4290.28,0.6117804142561424,0.014458576326699446,99
703.92,0.4621662597794888,0.9122378623862726,100
1867.66,0.6488511067613872,0.09399839915164102,101
1864.94,0.7,0.30108756254762936,102
747.84,0.6049831752962052,0.7613295513339011,103
1538.26,0.7167317788173,0.14497978276092977,104
764.26,0.5278647939943433,0.8925951542643904,105
2688.14,0.4018651730044228,0.0,106
3910.8,0.5217290267536765,0.04241813599511335,107
5963.42,0.5832540253473294,0.010379777103368326,108
1280.66,0.7524279454266385,0.15356581189679477,109
1327.08,0.9980456668453247,0.5491941438053269,110
2890.98,0.5488954673343659,0.004568246575041401,111
744.18,0.6,0.9206134433279228,112
1164.58,0.6886364517137856,0.20573758913741974,113
1235.92,0.5340937756782103,0.4,114
749.9,0.6194807593998185,0.9,115
1056.16,0.7,0.3082778655934442,116
2688.14,0.5316122881687553,0.0,117
1288.84,0.6066890915700202,0.3,118
1199.82,0.6421800594494119,0.39864297744290395,119
777.84,0.4567021860543209,0.7291197281479261,120
1249.24,0.6515082490164098,0.2917744070160588,121
1967.1,0.3605225313476387,0.144038049523224,122
1451.5,0.6671929713150451,0.2951103900673627,123
1672.16,0.567486340498234,0.12733348608438472,124
706.32,0.5846763485261106,0.9,125
2688.14,0.4704038392314972,0.0,126
5418.9,0.5286156824678928,0.022426203087352325,127
2692.16,0.5481442444669101,0.0654406663792563,128
562.54,0.5802265904456575,0.8404333119114819,129
736.54,0.6861958645209599,0.8148965896371054,130
1307.54,0.7534510400517496,0.15356581189679477,131
1081.58,0.7,0.32504521068949027,132
1599.44,0.39240691687539375,0.29913388173617206,133
912.32,0.5172829076563663,0.8954988848059944,134
702.38,0.6946808788183845,0.8251491672703516,135
1252.02,0.6861958645209599,0.15077054181225263,136
726.14,0.7577880345455903,0.8301400859262793,137
674.08,0.5113350641383365,0.8051469805030953,138
1315.46,0.5345159281072939,0.2188433910036288,139
3409.92,0.6471834600554132,0.03362398565377724,140
947.94,0.5975956133732278,0.9759953203641059,141
720.36,0.5802265904456575,0.8465488783105485,142
1333.38,0.49054305270543985,0.14296897417195387,143
1337.04,0.6566522315711801,0.2322846978288212,144
