objective_1,genotype_1,genotype_2,step
-0.7,0.20361135510497688,0.86710800656548,108
-0.8,0.3409556951288592,0.8509367576685118,109
-0.75,0.05225430525671071,0.6847775410856403,110
-0.85,0.19915421349917645,0.6575544930124264,111
-0.75,0.617897053402943,0.643112406993677,112
-0.8,0.16265221761979898,0.6641685667652408,113
-0.8,0.7483944078385292,0.6703445925717171,114
-0.65,0.8055003386816161,0.7976702221760464,115
-0.8,0.19916069570432432,0.6641685667652408,116
-0.7,0.23231547069708308,0.7233909334615751,117
-0.75,0.1498375348814926,0.8342975869752886,118
-0.8,0.8743784125876983,0.6988903742410201,119
-0.85,0.20520892334947333,0.6571076082034537,120
-0.7,0.8055003386816161,0.04165755749477209,121
-0.85,0.17862876734198532,0.8652313942668478,122
-0.85,0.19066180969203517,0.6575544930124264,123
-0.85,0.49634505309313914,0.6571076082034537,124
-0.75,0.0762942027818824,0.6946438207090717,125
-0.8,0.19923443455732517,0.6639521562666342,126
-0.75,0.1645374566956052,0.8467469962263128,127
-0.65,0.7041732661842386,0.5807357221365008,128
-0.9,0.1645374566956052,0.66519185906573,129
-0.8,0.8827485246431396,0.7,130
-0.65,0.8039888578161122,0.00034533742152884626,131
-0.7,0.765185902642797,0.8022317973659844,132
-0.8,0.3047351996635565,0.6577709035110331,133
-0.85,0.1645374566956052,0.6573750178023686,134
-0.8,0.18703917275394644,0.6570349702650176,135
-0.75,0.18114268717253507,0.6189162101602514,136
-0.85,0.142509648681382,0.687754148392899,137
-0.75,0.36388632549815786,0.833753435283332,138
-0.8,0.23252767865560253,0.6641685667652408,139
-0.85,0.11500031255424499,0.6947391493586939,140
-0.75,0.7830062094476178,0.6928821570842478,141
-0.85,0.17243112363466412,0.6650989060723811,142
-0.8,0.8055003386816161,0.5564553311617654,143
-0.7,0.17862876734198532,0.6919470585308289,144
-0.65,0.34568745486627483,0.5637367644799298,145
-0.85,0.7,0.716280478031692,146
-0.7,0.24120351154710554,0.8810210408300609,147
-0.85,0.30761133845716937,0.6641685667652408,148
-0.75,0.18809013407401248,0.538684502316187,149
