objective_1,genotype_1,genotype_2,step
-0.35,0.5,0.1,1
-0.4,0.0,0.5,2
-0.1,0.3,0.9,3
-0.15,0.3,0.8,4
-0.15,0.7,0.9,5
-0.3,0.9,0.4,6
-0.2,0.3,0.3,7
-0.4,0.5,0.0,8
-0.3,0.2,0.3,9
-0.4,0.4,0.5,10
-0.4,0.7,0.0,11
-0.25,0.6,0.2,12
-0.3,0.8,0.3,13
-0.2,0.8,0.8,14
-0.35,1.0,0.1,15
-0.3,0.1,0.3,16
-0.2,0.6,0.3,17
-0.3,0.7,0.3,18
-0.2,0.7,0.7,19
-0.4,0.8,0.0,20
-0.1,0.2758733925250279,0.8,21
-0.25,0.08856392928111871,0.3,22
-0.25,0.8,0.4,23
-0.1,0.6490790093097252,0.7381105646067858,24
-0.4,0.4,0.0,25
-0.15,0.36042316690330545,0.890754901878011,26
-0.4,0.0,0.3,27
-0.15,0.9917403026205006,0.02611837159161947,28
-0.05,0.7851892283035482,0.8,29
-0.3,0.7,0.5,30
-0.3,1.0,0.1324680830308206,31
-0.15,0.7,0.6817206790182292,32
-0.1,0.7,0.7989946167734405,33
-0.25,0.1818673425357425,0.2524309844630878,34
-0.05,0.2,0.8161656245370967,35
-0.3,0.8605824370893304,0.4,36
-0.2,0.15481413240895486,0.9,37
-0.35,0.044454416621507065,0.5,38
-0.25,0.6202820440796324,0.3,39
-0.25,0.5,0.3,40
-0.35,0.8605824370893304,0.4998418627007754,41
-0.15,0.801249222686977,0.2973124422381411,42
-0.4,0.0,0.31681862669503075,43
-0.25,0.7059380978525971,0.6769391414563296,44
-0.15,0.7819980902416858,0.8,45
-0.25,0.2955110966591971,0.8,46
-0.2,0.05166642859452373,0.7960344961320505,47
-0.4,0.0,0.4917726433824633,48
-0.45,0.7,0.4931214697863576,49
-0.35,0.044454416621507065,0.545755865550809,50
-0.2,0.6202820440796324,0.40268755776185916,51
-0.05,0.19102757870045883,0.7774691035027201,52
-0.35,0.7031911380618621,0.5,53
-0.4,0.7044889033408028,0.0,54
-0.3,0.8605824370893304,0.4504806822734948,55
-0.35,0.8020252291894572,0.5039654979570255,56
-0.15,0.3855230012675294,0.2852828490248591,57
-0.35,0.7,0.3068785302143188,58
-0.2,0.7,0.3303745872396277,59
-0.4,0.0,0.30557232018256725,60
-0.35,0.4072968295778076,0.5,61
-0.2,0.7594135245085514,0.012105995993410446,62
-0.3,0.04884691522059441,0.30866038561417924,63
-0.15,0.6773809762651825,0.8062848693382566,64
-0.2,0.7146165400512551,0.558992153338191,65
-0.3,0.7931294305578485,0.08828498525491324,66
-0.35,0.009367836791148009,0.5039654979570255,67
-0.3,0.6526495216636763,0.4931214697863576,68
-0.25,0.4930395553890671,0.5399624692773536,69
-0.25,0.6958943083574971,0.48375799109175366,70
-0.35,0.8,0.5024797529193938,71
-0.35,0.017828470849247713,0.5539141066431796,72
-0.25,0.7171394743844834,0.5304382826568322,73
-0.25,0.289761552809723,0.6879869946689865,74
-0.25,0.8137360516936735,0.30557232018256725,75
-0.4,0.16378673796423276,0.5,76
-0.15,0.7031911380618621,0.021188958281763794,77
-0.25,0.68160980326797,0.848359505215513,78
-0.05,0.34667950072862697,0.7812272790748749,79
-0.4,0.6907947623904984,0.49173037179668067,80
-0.25,0.34940356326915,0.40704009913061545,81
-0.35,0.660782051016347,0.5165320403733872,82
-0.25,0.01306446994540894,0.47463986266939023,83
-0.3,0.6951263146028657,0.5501386154932606,84
-0.25,0.7311239708515985,0.49173037179668067,85
-0.35,0.015878478665333495,0.5,86
-0.25,0.7,0.47521725769895423,87
-0.25,0.08488824869316187,0.5564032490680199,88
-0.05,0.5034049108425507,0.7996513415355215,89
-0.4,0.5587340389033747,0.0,90
-0.3,0.0033228212649535904,0.5555734691296375,91
-0.1,0.3389623888788616,0.8,92
-0.25,0.7,0.49569460445425584,93
-0.3,0.6816381831673285,0.4878076894401085,94
-0.4,0.7287995650508192,0.5080673437569475,95
-0.15,0.2955110966591971,0.7769473309844803,96
-0.25,0.023411722917704526,0.49173037179668067,97
-0.35,0.1831209369354368,0.5539141066431796,98
-0.2,0.14321584245972047,0.6322714621299372,99
-0.25,0.6068357601122609,0.5263738449754461,100
-0.25,0.6907947623904984,0.4586192135661876,101
-0.2,0.31063713121799214,0.6621520092424132,102
-0.15,0.27439269930512045,0.7131968992219192,103
-0.35,0.7964323972898217,0.49202133420849553,104
-0.25,0.38836609879542594,0.5484408363546338,105
-0.25,0.5308501443808697,0.009900048507074289,106
-0.35,0.0010448536803531528,0.5539141066431796,107
-0.3,0.03608503815329456,0.5264022321997995,108
-0.1,0.7575599218110963,0.7990901551943226,109
-0.35,0.3908738819153864,0.5,110
-0.2,0.6315737086025107,0.564593406769254,111
-0.35,0.6963875942900891,0.5036745355452106,112
-0.35,0.13018109251158005,0.5,113
-0.3,0.4929279494135888,0.5417482271498992,114
-0.3,0.18958853141169874,0.49482513580654297,115
-0.3,0.43533914457462985,0.5399624692773536,116
-0.3,0.16300420408136135,0.47617080688246627,117
-0.3,0.8020252291894572,0.5375273034612078,118
-0.35,0.7201258219626199,0.5539141066431796,119
-0.4,0.0,0.5725531659474626,120
-0.3,0.36987575085462127,0.5359359023367491,121
-0.35,0.8020252291894572,0.5557204791118572,122
-0.25,0.5065053608436637,0.539624411116135,123
-0.3,0.1914158619777096,0.5539141066431796,124
-0.35,0.1962493723796115,0.5539141066431796,125
-0.35,0.7524844630008456,0.6070922534932142,126
-0.3,0.0513498748629853,0.4362891653393386,127
-0.25,0.3914302715276187,0.5399624692773536,128
-0.1,0.42442010314338185,0.8064458047174028,129
-0.1,0.3389623888788616,0.7616310204975971,130
-0.3,0.6865341945444197,0.4934595279475763,131
-0.2,0.001712537542963999,0.5632866791997673,132
-0.3,0.009731978472480885,0.5539141066431796,133
-0.3,0.7087282314799732,0.5003269721101723,134
-0.3,0.5016092838614484,0.5,135
-0.3,0.12731362591208584,0.5078936628599379,136
-0.45,0.6907947623904984,0.47023881675464585,137
-0.3,0.7,0.39116086025042063,138
-0.25,0.771921518967278,0.41469659995834285,139
-0.25,0.1831209369354368,0.6088853558416658,140
-0.4,0.0,0.5587031394866793,141
-0.25,0.2955565403765149,0.8,142
-0.25,0.09346678649705116,0.5322119777623933,143
-0.25,0.678442776593919,0.47023881675464585,144
-0.35,0.0010448536803531528,0.5871880808381672,145
-0.25,0.24690324869147834,0.49078124570509385,146
-0.35,0.044454416621507065,0.5086661630612487,147
-0.4,0.70557720204734,0.6063545888172326,148
-0.25,0.5726238383919965,0.45705219530659863,149
-0.3,0.2140138085037057,0.5539141066431796,150
-0.3,0.5006655486760215,0.5399624692773536,151
-0.1,0.3,0.7929301932919658,152
-0.2,0.1962493723796115,0.5708775333676563,153
-0.3,0.7287995650508192,0.5451570462465077,154
-0.3,0.12224492167775765,0.5539141066431796,155
-0.15,0.3,0.8328109607348813,156
-0.3,0.44614029293363283,0.5,157
-0.15,0.36987575085462127,0.6966591632903426,158
-0.25,0.16378673796423276,0.4777742318012589,159
-0.2,0.004592981882937375,0.6730681499493254,160
-0.3,0.7448851254670001,0.4927217496616583,161
-0.3,0.18815474310841176,0.5539141066431796,162
-0.1,0.35632556778060903,0.8,163
-0.2,0.68160980326797,0.3637240735831523,164
-0.25,0.6905681710079392,0.4458638252469605,165
-0.3,0.3681147660079579,0.5379232506550679,166
-0.2,0.3189305167467001,0.8086722571835422,167
-0.3,0.03668235190920344,0.5428415059488594,168
-0.25,0.19740719756336444,0.5653138609073606,169
-0.35,0.642570491666854,0.5238600163294677,170
-0.2,0.7005449802281901,0.6762285501921358,171
-0.3,0.17888619359416405,0.5539141066431796,172
-0.2,0.6620842513691424,0.8537445685667299,173
-0.3,0.6233745347671806,0.49173037179668067,174
-0.3,0.701760984441951,0.4911341214680389,175
-0.3,0.6718642461265834,0.4985428362627008,176
-0.2,0.33971794326972243,0.7341554768551213,177
-0.3,0.015020681731453323,0.5539141066431796,178
-0.15,0.37737945771659903,0.8,179
-0.1,0.23652031257542153,0.6475160103083863,180
-0.15,0.6299345009135621,0.6867916107131178,181
-0.2,0.08391344961661655,0.6454810818052007,182
-0.3,0.13288332528198027,0.5339320538047179,183
-0.25,0.3533164553937425,0.4385458382000418,184
-0.25,0.4,0.5323027321601738,185
-0.45,0.16378673796423276,0.5031786577030884,186
-0.3,0.11739177867936894,0.5425883810542459,187
-0.35,0.3967253713850727,0.6063545888172326,188
-0.35,0.7152625873250964,0.5150220017243925,189
-0.3,0.5123461720587323,0.5543526964474649,190
-0.3,0.24306951232308632,0.6060488179956459,191
-0.1,0.3274461361002117,0.8,192
-0.25,0.48749059093665614,0.5399624692773536,193
-0.35,0.633234120440675,0.47023881675464585,194
-0.25,0.06195902764771076,0.5800620875888274,195
-0.3,0.708851830368703,0.4904420698666071,196
-0.3,0.19803640684436707,0.5395238794730683,197
-0.25,0.7006545060758402,0.40560972207376816,198
-0.4,0.8710451346621115,0.6063545888172326,199
-0.35,0.16313658563080352,0.5163703014185984,200
