objective_2,genotype_1,step
921.08,0.4189519824375466,73
1079.84,0.7564938610427455,74
2672.56,0.1345556406109595,75
2806.06,0.10130415909735391,76
778.66,0.6220886049968481,77
1231.38,0.4645417096059619,78
1070.04,0.5625470120357058,79
1195.8,0.5870429710597127,80
1079.32,0.954805056750275,81
1163.28,0.3429831171488362,82
2397.0,0.20873986316284135,83
906.68,0.7991891907693986,84
690.62,0.8724142487294211,85
1019.64,0.4029423487230227,86
1057.44,0.9192770103549736,87
1906.76,0.2637699556511794,88
876.4,0.958261083687024,89
2101.76,0.275119113204393,90
922.42,0.6694222593236523,91
1873.92,0.2777761065984465,92
887.8,0.9652851000342698,93
1430.68,0.4913109795811706,94
625.08,0.9705195780279097,95
908.0,0.9247555412495141,96
906.68,0.7996171230069071,97
1847.5,0.28239793994916307,98
1655.76,0.32795660210518873,99
822.56,0.6768995985412634,100
851.52,0.9391418234935133,101
1272.98,0.34548041077105174,102
1057.44,0.9190275586067187,103
825.88,0.8926499873516555,104
1930.82,0.32132326877851225,105
825.88,0.8946044444656207,106
1287.38,0.5355169828758275,107
866.54,0.8491901296827196,108
1204.44,0.4700442477949687,109
1095.82,0.5069082981987174,110
1233.66,0.5249814849421492,111
839.78,0.617799779754731,112
827.46,0.8921812280395667,113
2140.26,0.24043418326326785,114
772.82,0.6361287314669504,115
736.98,0.8410569518727922,116
822.56,0.6776328461241918,117
891.72,0.8626599797089775,118
825.88,0.894729995627538,119
749.76,0.9777830685721834,120
1048.74,0.4323320188947509,121
852.34,0.9104272622327401,122
1190.9,0.4878707191314916,123
1248.52,0.4505765843709115,124
851.52,0.9374998808770465,125
861.96,0.9128234081809742,126
1380.36,0.41760276611477065,127
824.02,0.9939888941070685,128
1175.84,0.5573790649733388,129
2423.54,0.23263389924851952,130
1000.44,0.46312878456839535,131
1272.98,0.3455020176214959,132
866.54,0.846680361476278,133
824.02,0.9936960591904815,134
1347.68,0.4162179580105706,135
1029.64,0.8851779522946307,136
953.78,0.5053196025087707,137
715.94,0.8122458614558346,138
689.84,0.9329939982531238,139
942.24,0.8304066802325158,140
857.42,0.8794008052493609,141
835.84,0.5777720173510577,142
1655.76,0.32798853416663354,143
1511.32,0.3381240775234891,144
824.02,0.9905003521955461,145
604.86,0.9854345593940625,146
1209.06,0.6855225400614541,147
2462.3,0.24985765099407234,148
690.62,0.8711289314148513,149
857.42,0.8790285039274593,150
877.44,0.5171587755251095,151
943.06,0.7625177619398268,152
1188.32,0.42955485672358806,153
1008.36,0.9742446291420173,154
822.56,0.6745891525741442,155
850.82,0.8163035847233244,156
1070.04,0.5606531879537192,157
699.06,0.7506072921496342,158
715.94,0.8133760533211095,159
1849.76,0.3180737946212988,160
866.88,0.8370002112082657,161
908.0,0.9242006983889558,162
772.82,0.6350110054006021,163
1110.46,0.5200164948184798,164
1064.1,0.8264318635217316,165
1930.82,0.3225183107631645,166
824.02,0.9910489700206743,167
1029.64,0.8852162606244001,168
1272.98,0.34534731494290133,169
1070.04,0.5637972007316975,170
1032.7,0.5883040168850076,171
825.12,0.9470260982012914,172
851.52,0.9370852518810466,173
1029.64,0.8880888964036462,174
1163.28,0.34345970071538207,175
965.26,0.9969049228369931,176
1499.6,0.3519698433137418,177
754.28,0.7552632214401604,178
1027.8,0.6442272527915801,179
754.28,0.7532211999180891,180
986.24,0.6863660561540327,181
1586.3,0.30770478001623025,182
809.54,0.9891743875002644,183
908.0,0.9268414048631642,184
928.92,0.876691506840691,185
943.06,0.7622232453053,186
965.26,0.9954163686622385,187
1175.84,0.5576863125660378,188
1091.4,0.6896668712553564,189
