objective_2,genotype_1,step
960.24,0.6,1
1691.34,0.3,2
649.24,1.0,3
742.16,0.7,4
963.18,0.4,5
711.68,0.9,6
2857.36,0.2,7
1000.12,0.5,8
3113.66,0.1,9
1035.16,0.478143264789724,10
698.74,0.9597775859528692,11
3599.94,0.0722223358895662,12
794.0,0.6906385029844149,13
1484.5,0.33350222662744927,14
2306.18,0.26348773151660093,15
2892.52,0.21488918221814374,16
652.8,0.8743543629897932,17
3618.8,0.056913997263883596,18
1267.56,0.6891825641716403,19
2297.68,0.2878504129276703,20
877.32,0.5937479206603785,21
1249.9,0.440382920414989,22
3686.12,0.08427728445512198,23
1405.26,0.33181840594701006,24
949.52,0.5178701104502523,25
802.06,0.9061586435349414,26
3365.12,0.16701394490844138,27
3698.98,0.06579984196632296,28
1493.04,0.3559836298615967,29
1484.5,0.3349007794003424,30
1540.64,0.3260040261556222,31
652.8,0.8731077984724008,32
722.82,0.9039127526445043,33
1450.22,0.3077150457087102,34
1453.16,0.31335054703117915,35
738.94,0.6686777115206376,36
695.44,0.9907614612242133,37
625.06,0.9321521177402978,38
763.14,0.6735743995994894,39
722.82,0.9012465645173924,40
863.2,0.39765227021910154,41
1112.14,0.5650134916418512,42
663.74,0.9896516752943663,43
1354.1,0.33917365976441455,44
672.1,0.8472807280778181,45
633.08,0.9771699974332455,46
762.3,0.638531175783398,47
916.36,0.5098830687274556,48
954.96,0.7159292255536762,49
695.62,0.9787468437143814,50
1425.06,0.3175156299480161,51
953.38,0.49775402387449874,52
1543.94,0.3379160737604131,53
890.52,0.9093043105680112,54
678.4,0.9530864558703304,55
2028.66,0.29469377075878356,56
690.46,0.967038280365357,57
934.98,0.6343660930004265,58
751.7,0.921198324290301,59
766.54,0.5043775096701987,60
722.16,0.9860686840077786,61
649.24,0.9989700818757139,62
744.42,0.7424545462548692,63
693.76,0.8446454384291311,64
722.16,0.9837353186511898,65
766.54,0.5026350692912367,66
1299.62,0.364468391306492,67
2554.8,0.2539545386662524,68
1354.1,0.3398154632158157,69
654.86,0.9740707781088463,70
722.16,0.9835515286116255,71
877.32,0.5944873616689323,72
678.4,0.9526663666726545,73
650.44,0.8349494944593736,74
2939.92,0.2081778074674804,75
1683.5,0.3168933803877401,76
1322.14,0.34349545775589324,77
1554.76,0.5879896793536652,78
695.62,0.9812919764275179,79
690.46,0.9677589592313864,80
1059.18,0.36998681806498623,81
692.98,0.8902576253630367,82
693.76,0.8431496949038705,83
1543.94,0.33799537588465023,84
695.62,0.9786313912443706,85
692.98,0.8914691188988583,86
687.04,0.9198359814820444,87
978.22,0.5406133681143738,88
1342.18,0.4407765185957631,89
2195.46,0.2768411461156468,90
1892.46,0.2887225431739478,91
651.3,0.8384522541912809,92
2138.24,0.2932606442923683,93
1037.1,0.508687134934994,94
651.3,0.8414098134946013,95
890.52,0.909902876217387,96
705.26,0.7583488025822561,97
1422.48,0.35194554668330885,98
996.82,0.5252273375424258,99
2297.68,0.28755423709369926,100
687.04,0.918544615450613,101
953.38,0.49733729104446933,102
2036.12,0.29894623487584876,103
722.16,0.98443793563647,104
1354.1,0.3389437797163128,105
681.48,0.8822959157054209,106
2777.6,0.2364293307344127,107
695.44,0.9937654117187167,108
722.16,0.9857699070401699,109
762.3,0.6367023131219016,110
687.04,0.9179110090877313,111
2431.1,0.2805071272909944,112
1530.9,0.32421973886428535,113
742.16,0.7001361048064727,114
1006.98,0.49317991671590666,115
1691.34,0.2999599865623129,116
1453.16,0.3122427649461435,117
672.1,0.8486993628315854,118
666.7,0.9648911955230309,119
1862.14,0.305410112977308,120
681.48,0.8812678268566086,121
663.74,0.9863889462057072,122
695.62,0.9818080431313261,123
693.76,0.8427344385005441,124
949.52,0.5194818002695948,125
943.18,0.47128024549228653,126
1785.66,0.3064115495812846,127
1540.64,0.3267670341324273,128
695.62,0.9794775338682055,129
2670.84,0.2596995965870511,130
846.08,0.6612788664549999,131
1691.34,0.30146554856963553,132
783.92,0.6469745625718435,133
800.7,0.6541152036361353,134
1714.26,0.296707157304321,135
2596.3,0.28443268143004424,136
637.28,0.9946632560715265,137
1731.3,0.34864069732395875,138
698.88,0.928956928791111,139
1207.26,0.41403181915666754,140
1530.9,0.32372111028886985,141
3512.6,0.14605246174748368,142
1143.56,0.6211702837663178,143
1425.06,0.3189417155574234,144
663.74,0.989385340899976,145
1683.5,0.31709801555184514,146
2036.12,0.29968975016770744,147
2691.7,0.23176714195714077,148
687.04,0.9176257363872129,149
953.38,0.4982495780915624,150
693.62,0.9355708923228597,151
2392.76,0.22752149807617011,152
1079.02,0.5802128880976818,153
2381.12,0.26889330108889437,154
695.62,0.9796863054922191,155
2987.08,0.22512156025607344,156
2732.38,0.25055505780582293,157
1450.22,0.3093433376324,158
666.7,0.9652146873071024,159
802.06,0.9045037291014104,160
2195.46,0.2767154066763939,161
1714.26,0.2965583458066521,162
1181.5,0.4224427620419392,163
722.86,0.7686420947069397,164
678.4,0.955022705893984,165
722.16,0.9832812262226529,166
2599.24,0.2727135267115988,167
698.74,0.9628369003753996,168
1158.84,0.3543323526215862,169
684.78,0.956556621939268,170
650.44,0.8369746783399045,171
802.06,0.9075600155739935,172
2278.76,0.2683143659075159,173
