objective_1,genotype_1,genotype_2,step
-0.62,0.6,0.7,1
-0.64,0.3,0.5,2
-0.74,1.0,0.1,3
-0.64,0.7,0.4,4
-0.72,0.4,0.0,5
-0.56,0.6,0.9,6
-0.64,0.9,0.5,7
-0.48,0.2,0.8,8
-0.72,0.6,0.0,9
-0.6,1.0,1.0,10
-0.62,0.7,0.9,11
-0.7,0.4,0.2,12
-0.6,0.3,0.6,13
-0.64,0.7,0.3,14
-0.54,0.7,0.8,15
-0.7,0.2,0.2,16
-0.68,0.5,0.4,17
-0.6,0.1,0.6,18
-0.76,0.4146858874117175,0.003528904889120832,19
-0.62,0.039594434388088094,0.6515049535140343,20
-0.58,0.8790859692755643,0.5,21
-0.58,0.15482847396564453,0.02208412366451875,22
-0.46,0.10950837461004562,0.0206739941260925,23
-0.62,0.5,0.6,24
-0.7,0.5,0.3,25
-0.62,0.20116519701063323,0.5,26
-0.54,0.7,0.7629934610065645,27
-0.6,0.7161888932340871,0.851073204704527,28
-0.6,0.32264748047018127,0.5878427186007434,29
-0.62,0.5,0.9,30
-0.62,0.5937479206603785,0.34038545332220516,31
-0.64,0.9,0.48194914976418596,32
-0.66,0.5318150910588034,0.5862011305238628,33
-0.5,0.3,0.8634771208786851,34
-0.68,0.6,0.4,35
-0.56,0.6689736629685494,0.9,36
-0.62,1.0,0.9,37
-0.56,0.3,0.9,38
-0.66,0.41449374973725134,0.39585694406467187,39
-0.52,0.5026948392793555,0.7629934610065645,40
-0.72,0.6057366808870588,0.0,41
-0.58,0.6045451146903166,0.9688091880098717,42
-0.52,0.7034838620606938,0.851073204704527,43
-0.56,0.6464105818882475,0.9085514593597628,44
-0.6,0.4563362879392717,0.33573379299364686,45
-0.7,0.5265652062279358,0.2541178444491172,46
-0.58,0.42370513115221975,0.9186090921735847,47
-0.68,0.5115472937735328,0.002279886246485119,48
-0.66,0.7514613485567307,0.4,49
-0.72,0.39426331911294127,0.0,50
-0.6,1.0,0.7037594384324743,51
-0.6,0.7161888932340871,0.5737503155016555,52
-0.58,0.5336143850210786,0.6744959008792045,53
-0.6,0.6235280342031583,0.0,54
-0.6,0.9925283650845198,0.7144094019542065,55
-0.64,0.4167137752855954,0.0,56
-0.62,0.701161365089997,0.06885169508171965,57
-0.66,0.5979721121261194,0.002639566446257735,58
-0.66,0.4038124462664083,0.1837030880689079,59
-0.78,0.3828545254650176,0.0964974152182402,60
-0.64,0.4030703147964969,0.0,61
-0.58,0.5861471823621126,0.9688091880098717,62
-0.6,0.5322855056086705,0.42367156212601875,63
-0.66,0.6,0.36006606640641864,64
