objective_2,genotype_1,genotype_2,step
803.9,0.6983375027675055,0.851073204704527,79
985.84,0.3798115618052028,0.39213481112718707,80
1904.26,1.0,0.07065817920701897,81
2611.62,0.3952172609023979,0.0964974152182402,82
1318.42,0.36509601487743937,0.17932428485790577,83
1201.26,0.4146858874117175,0.3353055833134949,84
1565.76,0.5307648520528385,0.1,85
868.48,0.3986226255189268,0.5932236929078739,86
2461.56,0.30943392548822873,0.07008182225059403,87
933.12,0.49606898904731855,0.7031669081555278,88
5219.68,0.49804129162795724,0.013276503915696236,89
608.04,0.6045451146903166,0.8976392279071133,90
975.92,0.6165039072677518,0.6744959008792045,91
1941.44,0.9981889714294031,0.10221252431741483,92
3006.5,0.5404863288415164,0.0007842822788125314,93
840.82,0.9923948773108636,0.6915150153355862,94
2307.12,0.5318150910588034,0.09304522479952207,95
3604.06,0.4620339853672073,0.003528904889120832,96
1534.28,0.7545283634693708,0.09883611745227805,97
781.9,0.5886281346015766,0.9583293587652024,98
1598.88,0.38285240257677183,0.22374323958541278,99
2569.28,0.7201261284554337,0.07031193683960288,100
1819.68,0.5740734205536476,0.11583538393103712,101
836.64,0.5,0.4020709666807889,102
1458.84,0.6,0.3254989704953621,103
1082.84,0.4962499884034582,0.3,104
832.3,0.7159646596779992,0.8976392279071133,105
1021.32,0.5676544453072168,0.6898759887040073,106
654.44,0.5659778115608013,0.5862011305238628,107
1874.0,0.39301448286230656,0.0964974152182402,108
841.34,0.4146858874117175,0.8444698140711807,109
760.0,0.5469889349287349,0.6744034990524641,110
646.4,0.9881484162696742,0.557233720840933,111
1895.3,1.0,0.1174465818006113,112
750.98,0.49981900064386037,0.6749250654613872,113
2078.6,0.4293073417079949,0.1126255322834954,114
1658.62,0.25599861962045434,0.1885304623442763,115
905.78,0.4146858874117175,0.27498272302448984,116
1988.58,0.3884742943541682,0.0941967294145373,117
920.36,0.9713721718225058,0.7990789298608867,118
2169.58,0.5905908573068116,0.11583538393103712,119
692.0,0.36649758282266054,0.6451551022302857,120
1096.96,0.41335587513287236,0.28345810956581186,121
946.62,0.4414455863619261,0.6744959008792045,122
1956.9,0.6085630133053709,0.08975567665784209,123
758.78,0.5196104224231366,0.7216560373973463,124
2069.74,0.5016538181257284,0.09303531124817735,125
1709.6,0.36422850633768616,0.13660551870568907,126
904.84,0.5945741027016446,0.851073204704527,127
2871.62,0.8528476994941506,0.042168004630754985,128
1755.08,0.43985319600099543,0.09913980625487387,129
1162.28,0.5403274074797623,0.1694103725188722,130
2218.32,0.3700612952220099,0.08802221440120372,131
815.06,0.9881484162696742,0.6100314179591143,132
968.42,0.5277971924437491,0.9010816482938555,133
1375.92,0.4019647843063209,0.17932428485790577,134
2782.08,0.38100772880965955,0.06621812209080527,135
690.32,0.1798857489679006,0.9476988138387499,136
860.0,0.7185249137734964,0.4,137
1470.6,0.5740734205536476,0.23273550494093792,138
817.1,0.6041003911050964,0.557233720840933,139
984.06,0.6034920000089746,0.5611241979398073,140
787.88,0.544403019196057,0.689050968960269,141
1895.54,0.5318150910588034,0.08118712017427568,142
2290.52,0.3651162590946206,0.08923833881148835,143
836.7,0.5245563724501792,0.5845801995378798,144
2490.32,0.35872183701535987,0.10716813060802924,145
1298.46,0.49260001264849806,0.3,146
2658.6,0.6183051387331984,0.08975567665784209,147
744.1,0.5400175010101671,0.5602483033512138,148
1566.26,0.9555988335448193,0.11583538393103712,149
1132.9,0.36422850633768616,0.15173767595328233,150
1056.2,0.29413716759193403,0.17932428485790577,151
1418.08,0.37877269352952236,0.1156860065181197,152
856.64,0.5552956785250873,0.6443760672519545,153
4502.78,0.9881484162696742,0.004652905475275948,154
