objective_1,genotype_1,genotype_2,step
643.24,0.6,0.7,1
733.42,0.3,0.5,2
4240.76,1.0,0.1,3
730.04,0.7,0.4,4
3539.1,0.4,0.0,5
1000.08,0.6,0.9,6
625.02,0.9,0.5,7
830.9,0.2,0.8,8
3539.1,0.6,0.0,9
649.24,1.0,1.0,10
681.26,0.7,0.9,11
1820.32,0.4,0.2,12
589.38,0.3,0.6,13
1101.98,0.7,0.3,14
670.96,0.7,0.8,15
1820.32,0.2,0.2,16
727.06,0.5,0.4,17
885.76,0.1,0.6,18
657.04,0.4217291208489097,0.7514556386081053,19
940.96,0.6790859692758368,0.3,20
708.7,0.6541293050835698,0.48748928589005036,21
634.34,0.9083748273251183,0.5206739818801901,22
965.82,0.9,0.35028226897900594,23
816.62,1.0,0.6,24
728.74,0.20116519701063323,0.4,25
601.94,0.7,0.6629934610071435,26
648.42,0.7161888932340871,0.6510732047054117,27
616.72,0.7226314234402536,0.7878427185401524,28
646.34,1.0,0.8403828641330156,29
3539.1,0.0,0.381949617366372,30
640.98,0.045978341277105005,0.6861958645209599,31
859.42,0.7,0.9517127570062985,32
1000.08,0.3,0.9,33
1014.02,0.5689736631585334,0.7,34
608.1,0.5181950689953466,0.8,35
623.62,0.5,0.8,36
643.24,0.3,0.7,37
589.38,0.6,0.6,38
1080.3,0.9083748273251183,0.5238289309106812,39
682.46,0.9581290712889352,0.7,40
641.4,0.47175783948515715,0.7605203199308704,41
619.32,0.28751867731520375,0.823000522988514,42
997.56,0.7352247552041933,0.6443200650177445,43
619.12,0.7217240181089962,0.8053140273004024,44
687.68,0.9867641713167616,0.5,45
665.22,0.5086148793542593,0.5419371377501193,46
646.02,0.05056188318217834,0.6046379995696405,47
914.04,0.46946364727362744,0.4009625278726333,48
848.92,0.6,0.5964662340807305,49
645.6,0.2560766754098007,1.0,50
603.34,0.9927257982510248,0.6173823368285,51
647.96,0.7001587775919426,0.7878427185401524,52
657.64,0.8978631061714442,0.8403828641330156,53
620.24,0.8997437065108198,0.7829358966146682,54
652.24,0.5832515563164351,0.6815578649513194,55
679.64,0.5890343855714785,0.6703302554567182,56
624.8,0.04114234095615869,0.6991902039247033,57
589.38,0.6032158909872205,0.6,58
635.9,0.7365842189886967,0.7878427185401524,59
635.5,0.38914130697818483,0.7605203199308704,60
631.96,0.3789765383943951,0.6840398011472595,61
660.24,0.8974573556477974,0.6173823368285,62
843.04,0.6722479643711046,0.7071100536758346,63
805.88,0.47175783948515715,0.7925242574711622,64
632.9,0.6762716535266662,0.75818456131964,65
841.72,0.5871593214825589,0.59722392504728,66
630.28,0.9943528533206172,0.6173823368285,67
654.28,0.5888418403323473,0.5962979893043292,68
636.96,0.8995998876634278,0.8146760641992851,69
753.48,0.9,0.38303147461000764,70
665.14,0.6523803736489983,0.6891320536241288,71
626.54,0.793256851863211,0.8064266698812377,72
690.7,0.6063718830686968,0.5292833611118031,73
810.62,0.29472530505859756,0.6032071360017349,74
649.32,0.46612387750924855,0.7600027555920978,75
650.52,0.7203885217161028,0.8065939259275566,76
657.24,0.504874611819852,0.8,77
865.5,0.28751867731520375,0.9445610625209646,78
647.68,0.3,0.6170238749402033,79
829.62,0.41426289049575615,0.6800948782049651,80
1021.78,0.03358857605352743,0.6991902039247033,81
644.7,0.5128503533314532,0.8053140273004024,82
673.22,0.8146920245836741,0.7511726329559597,83
605.48,0.7799717779676963,0.6629934610071435,84
879.96,0.2381410524215112,0.5960604932393162,85
1047.8,0.9859100566257659,0.586189237921028,86
826.36,0.7708449349823479,0.6,87
642.66,0.28751867731520375,0.763534147518738,88
711.04,0.5777099070711158,0.5631753021992785,89
603.34,0.9912043085473131,0.6173823368285,90
802.66,0.5154547737303353,0.7908701559857081,91
666.9,0.8997437065108198,0.8961898575986655,92
615.68,0.9927257982510248,0.605855536210637,93
644.28,0.4551310768690217,0.8053140273004024,94
669.04,0.2877512594043713,0.5785737146849063,95
627.0,0.9,0.6108418542208609,96
623.82,0.7263163605488887,0.8,97
625.88,0.2997674179108325,0.8346044466941341,98
646.1,0.5416445071168438,0.5909269275295792,99
602.76,0.9912043085473131,0.650259510026252,100
600.98,0.680107189109875,0.6585275137105612,101
647.96,0.70036117964723,0.7878427185401524,102
826.52,0.6043306320954183,0.6168630468759254,103
750.86,0.9778123812786271,0.6173823368285,104
650.56,0.7801113755204201,0.8,105
647.64,0.7143969350388059,0.7878427185401524,106
657.64,0.9927257982510248,0.8149286075737843,107
607.16,0.5181950689953466,0.7986880752901484,108
647.7,0.7244527202872263,0.6611564750993619,109
631.12,0.31178609072305935,0.6675878979818224,110
645.6,0.509283581439354,0.8029406956240137,111
832.46,0.7202188537445697,0.6529493701827267,112
611.64,0.31437152443407607,0.6074237886584403,113
807.68,0.6436082917328845,0.6037980446839186,114
875.22,0.018695150989161014,0.6991902039247033,115
661.94,0.9569806604859539,0.6022102989432652,116
644.82,0.2548761409943837,0.838172553919895,117
960.74,0.8357771555332008,0.5445552193816023,118
839.34,0.7640678970191818,0.6585275137105612,119
651.86,0.9943304192981796,0.828798053091322,120
589.38,0.29820950891166886,0.6,121
647.62,0.6,0.7407855631512196,122
604.58,0.636183952129936,0.6629934610071435,123
853.04,0.7269156039754825,0.6803683398938623,124
640.78,0.5181950689953466,0.8044232538227719,125
601.3,0.5567358718253518,0.6629934610071435,126
806.72,0.32789305115587897,0.650259510026252,127
632.9,0.9008129135872929,0.6143456223649408,128
1049.92,0.6032158909872205,0.5709114021572406,129
667.64,0.5181950689953466,0.6721970323800068,130
680.36,0.2919296452293076,0.602965805000753,131
886.26,0.5181950689953466,0.4271865688668132,132
726.36,0.9912043085473131,0.5623753275448696,133
671.76,0.675823008574646,0.7763809123605195,134
591.08,0.7,0.650135590911753,135
649.88,0.783876576549956,0.6,136
809.9,0.9553290512635584,0.6,137
600.18,0.5889269814256719,0.6105717900767077,138
625.86,0.7030586332420479,0.6629934610071435,139
649.88,0.3921302320117466,0.6,140
615.74,0.8819233933160829,0.6149578793384897,141
625.92,0.7810897365874166,0.6627624898670275,142
670.68,0.6,0.6918351889991454,143
841.3,0.3,0.6289915358811,144
672.08,0.29776560787920126,0.6079223872652806,145
719.96,0.29820950891166886,0.4877478740026735,146
653.64,0.5437811880115538,0.7583738136251437,147
634.08,0.7998948454185005,0.6585275137105612,148
798.8,0.3593600429386318,0.6629934610071435,149
834.12,0.6202695062799971,0.6654179184971538,150
985.86,0.9968844838523981,0.6459824544453217,151
600.98,0.6816145791053416,0.6585275137105612,152
641.38,0.9912043085473131,0.5986035459461801,153
862.42,0.6198218079944201,0.6001952038883014,154
674.12,0.4626265554501014,0.587753499364696,155
839.04,0.6032158909872205,0.5870684842677821,156
597.38,0.6906337140928276,0.6629934610071435,157
652.68,0.30836688569999327,0.6,158
658.9,0.2578036932620814,0.682508641243876,159
630.96,0.6000733545163179,0.7907463961465092,160
592.56,0.710629368629785,0.6585275137105612,161
658.3,0.5147662657065586,0.5695514078308104,162
648.38,0.9933586089778542,0.6,163
650.92,0.6009259505181865,0.6693087528768744,164
647.24,0.41088303943718796,0.6,165
665.6,0.7212625239730657,0.5513158311396247,166
1157.28,0.7224912749890576,0.60765326218889,167
791.32,0.6031425364709027,0.6035342422988743,168
817.6,0.6048409201632484,0.6534440334269206,169
889.52,0.33361762468069095,0.5828329841413206,170
992.24,0.6032158909872205,0.6188768575479453,171
644.6,0.6906337140928276,0.8373185951779496,172
834.56,0.27502759846339325,0.650259510026252,173
776.84,0.7790458274424432,0.6,174
695.38,0.5663098021951687,0.5843369125809772,175
672.06,0.7395374812196411,0.7435863922882625,176
744.1,0.7,0.8019662392005262,177
711.88,0.6024237734407694,0.5654954698855932,178
606.86,0.5968927530755451,0.612117456486055,179
800.62,0.7980990144685538,0.6585275137105612,180
814.22,0.29820950891166886,0.6607124184664603,181
839.24,0.3683423532890903,0.6162834846594203,182
819.96,0.65534937320406,0.6585275137105612,183
743.96,0.9966236903478982,0.650259510026252,184
