objective_1,genotype_1,genotype_2,step
-0.76,0.22302322273897843,0.34590280514913746,69
-0.8,0.6646374091503772,0.4507101415646234,70
-0.76,0.18295050145300923,0.6,71
-0.76,0.7,0.3842392353623675,72
-0.56,0.25755912600976155,0.019815054184279424,73
-0.76,0.9054950797994745,0.5,74
-0.72,0.6585883600656727,0.5,75
-0.8,0.2862012475397292,0.41372620335791355,76
-0.78,0.5,0.3876329231408412,77
-0.72,0.08238438161610699,0.9935803700489588,78
-0.76,0.20393016653589652,0.5937959697764259,79
-0.8,0.28406312283743274,0.0025365060050739794,80
-0.82,0.17805003599155644,0.39977245351151575,81
-0.72,0.2838816690262755,0.5881178753281955,82
-0.82,0.32880281053901605,0.00021120384293560335,83
-0.76,0.16400101430726283,0.4054178333146128,84
-0.74,0.7034681033210693,0.40425734149842335,85
-0.92,0.3186860382385026,0.0,86
-0.72,0.17916902457858747,0.5808047655340348,87
-0.82,0.21197048084750011,0.4,88
-0.82,0.402138124702298,0.45049993023245866,89
-0.74,0.9125295544663186,0.5002275464884842,90
-0.8,0.7,0.2453897437957268,91
-0.72,0.36519469726323434,0.5945821666853872,92
-0.76,0.6595253576860742,0.41576184700211327,93
-0.8,0.7308955121050948,0.28582208415694205,94
-0.92,0.40378147805191533,0.0,95
-0.78,0.7786353405748562,0.4,96
-0.76,0.14871537749489788,0.34872019628997697,97
-0.8,0.15478144689072865,0.4,98
-0.8,0.4026626582148311,0.31626347794403004,99
-0.78,0.21285158350095168,0.6,100
-0.92,0.4290039018137784,0.0,101
-0.72,0.3,0.5900447112070454,102
-0.72,0.22726624726622607,0.5007276475703039,103
-0.72,0.22912886931953297,0.6,104
-0.92,0.11462149051404118,0.0,105
-0.8,0.37377238514494593,0.0005940756638101341,106
-0.76,0.7011188197225188,0.004050611525714909,107
-0.82,0.21136088883144533,0.3676672511406299,108
-0.8,0.15411965192643354,0.4,109
-0.84,0.9,0.45155472081840575,110
-0.72,0.17305412376328905,0.6,111
-0.84,0.40679708840934825,0.39977245351151575,112
-0.72,0.9423798076774066,0.5440065241377008,113
-0.44,0.32567270441155227,0.03648442587534684,114
-0.74,0.3180302615669951,0.6,115
-0.7,0.9080234729169281,0.48567477313662727,116
-0.74,0.7,0.9583654334224271,117
-0.74,0.34978695800822107,0.6,118
-0.7,0.02105367839114185,0.6,119
-0.8,0.25953702012006297,0.0041634952505178015,120
-0.78,0.3777831063610667,0.35995534020125375,121
-0.92,0.592880752993576,0.0,122
-0.82,0.9227700814561756,0.4,123
-0.7,0.13969183351834563,0.6,124
-0.78,0.11452718211664603,0.3997778168826941,125
-0.64,0.2,0.4719360235666169,126
-0.84,0.21136088883144533,0.2742147988934748,127
-0.8,0.30620141399979267,0.006052069070404564,128
-0.74,0.12819516593703884,0.9866061591193198,129
-0.74,0.3,0.6471522427479836,130
-0.92,0.5373317383998721,0.0,131
-0.7,0.9260382150671239,0.5,132
-0.76,0.35728333861695755,0.3975146140705301,133
-0.84,0.060162365338077436,0.0020915228535480336,134
-0.78,0.22483639104538397,0.3676672511406299,135
-0.48,0.17600898532379045,0.032704441590098665,136
-0.74,0.1660728471188075,0.6305601751536531,137
-0.92,0.3486369001640723,0.0,138
