objective_1,genotype_1,genotype_2,step
-0.76,0.8793990163414941,0.12660776645561117,153
-0.8,0.8800657329952294,0.0,154
-0.82,0.887930712836595,0.20817944621111253,155
-0.74,0.5916631830896961,0.11835777447689844,156
-0.78,0.966488936875915,0.17951747831224507,157
-0.74,0.9900385853443691,0.004320615738830025,158
-0.8,0.8165388986118292,0.1249434178794995,159
-0.74,0.5992036533097873,0.17282492454571965,160
-0.7,0.5895299146541711,0.00084315702746105,161
-0.76,0.9326485316555674,0.17677332254285383,162
-0.76,0.7264244576687674,0.0,163
-0.7,0.5536306037733247,0.25029067740850064,164
-0.8,0.948837439065857,0.0,165
-0.76,0.4,0.11093530701343682,166
-0.8,0.5825022120598462,0.0,167
-0.6,0.4101504986964599,0.010577571676705122,168
-0.72,0.884954143014942,0.17864778466917158,169
-0.8,0.4532280372875352,0.0,170
-0.72,0.8057703416749498,0.20817944621111253,171
-0.78,0.931243305771889,0.0,172
-0.78,0.6649547283901459,0.0,173
-0.78,0.9221260789705672,0.0011406549397454668,174
-0.8,0.556304511375288,0.0,175
-0.72,0.8865372501504801,0.001845309000666351,176
-0.74,0.6539495799045689,0.2285255449775546,177
-0.78,0.9121066888164748,0.1249434178794995,178
-0.72,0.7802225163643881,0.1393613901059413,179
-0.8,0.6259976808804528,0.0,180
-0.76,0.5720539796824433,0.0,181
-0.82,0.8820970503747741,0.1249434178794995,182
-0.74,0.4,0.19941397636020186,183
-0.8,0.39832936061397833,0.1249434178794995,184
-0.64,0.3505570400726456,0.054253811979933654,185
-0.78,0.9265836111203829,0.0,186
-0.78,0.6291359820022605,0.22460860124744503,187
-0.8,0.40143628504004136,0.0,188
-0.52,0.8705408698794821,0.01280690545876595,189
-0.68,0.8767339737683979,0.03667433379171825,190
-0.8,0.2806325639119597,0.0,191
-0.72,0.8509195200846156,0.0018199156037102427,192
-0.7,0.8407164135919606,0.058741385559432,193
-0.74,0.5773468857470503,0.24676761469660055,194
-0.74,0.6829801363254443,0.1969624487325327,195
-0.62,0.911424862162683,0.015870871426282296,196
-0.72,0.31154394102512073,0.0724540026584648,197
-0.8,0.8026521820543305,0.0,198
