objective_1,genotype_1,step
-0.76,0.6,1
-0.92,0.3,2
-0.72,1.0,3
-0.84,0.7,4
-0.84,0.4,5
-0.78,0.9,6
-0.9,0.2,7
-0.9,0.5,8
-0.88,0.1,9
-0.88,0.37194485705371466,10
-0.88,0.29759882829709366,11
-0.88,0.10642241620840445,12
-0.86,0.1233418285863627,13
-0.76,0.05220988927885497,14
-0.82,0.7110857621019253,15
-0.86,0.3039462982899905,16
-0.82,0.35799949975100265,17
-0.78,0.8951605985352986,18
-0.88,0.21043617234599715,19
-0.82,0.920085620937819,20
-0.82,0.4878427251094525,21
-0.84,0.693741528542488,22
-0.92,0.1414591093694863,23
-0.9,0.1821497015910874,24
-0.84,0.4318151624657839,25
-0.8,0.596130952476367,26
-0.88,0.42977869404469277,27
-0.8,0.6886106009609206,28
-0.92,0.27039509878680473,29
-0.92,0.36763053915123944,30
-0.9,0.20394858100234786,31
-0.86,0.32393930151750655,32
-0.86,0.24957605148358225,33
-0.84,0.5058872320629912,34
-0.8,0.38889464212095576,35
-0.86,0.09143687103368066,36
-0.9,0.07487138713004056,37
-0.92,0.0575416707129859,38
-0.9,0.27772102465347503,39
-0.88,0.6619400009597636,40
-0.88,0.15290914244981943,41
-0.86,0.08770335619214815,42
-0.88,0.14045460829230763,43
-0.92,0.1484529944972825,44
-0.84,0.507740044680401,45
-0.88,0.2397070800010077,46
-0.82,0.0888799933338448,47
-0.86,0.39189443453248407,48
-0.84,0.4015606394037853,49
-0.84,0.40106136945824755,50
-0.86,0.16262640957746238,51
-0.92,0.20173269723666037,52
-0.86,0.35131405332926174,53
-0.88,0.29867128096874157,54
-0.84,0.1079826753482456,55
-0.86,0.18779782300541809,56
-0.9,0.3168954882440911,57
-0.8,0.5571815327989011,58
-0.88,0.1591821731003435,59
-0.88,0.37578844583598264,60
-0.9,0.4501995661868394,61
-0.86,0.6501877663992943,62
-0.92,0.334107431122815,63
-0.82,0.10939865684337743,64
-0.9,0.06082921414862323,65
-0.86,0.18060624147629403,66
-0.9,0.08036107465390545,67
-0.86,0.0777757485957112,68
-0.84,0.4937645884059753,69
-0.88,0.3201884676688156,70
-0.88,0.2834082691781155,71
-0.84,0.400194266655446,72
-0.88,0.27890755262700667,73
-0.86,0.24507792754169397,74
-0.96,0.3032971544066726,75
-0.86,0.44189818468529773,76
-0.86,0.1804243142211923,77
-0.82,0.37788428612905145,78
-0.86,0.05303285700776592,79
-0.9,0.3604789282707931,80
-0.82,0.18410412403947113,81
-0.86,0.15465052146934027,82
-0.86,0.35070871092880634,83
-0.86,0.274603446924523,84
-0.86,0.34151263710697377,85
-0.9,0.12880798136994004,86
-0.9,0.20712081472480454,87
-0.9,0.1789203481090183,88
-0.86,0.18976858898642937,89
-0.84,0.16532644621873122,90
-0.88,0.29852502302557204,91
-0.92,0.01107111935014431,92
-0.88,0.2970413792504068,93
-0.92,0.3102400954642428,94
-0.86,0.20868848545900934,95
-0.82,0.09615241640115176,96
-0.9,0.12968418815792543,97
-0.88,0.28386273602019524,98
-0.92,0.31462412001715756,99
-0.92,0.19459053114555683,100
-0.9,0.13125308909807404,101
-0.86,0.007097433876133585,102
-0.86,0.2503290104913432,103
-0.92,0.10129402558479372,104
-0.86,0.23281507443632105,105
-0.9,0.17193371488488404,106
-0.84,0.0031857539312322826,107
-0.88,0.3819758151039808,108
-0.86,0.4361956584739633,109
-0.82,0.03161096095118972,110
-0.86,0.08094868206675669,111
-0.94,0.19210786697349563,112
-0.86,0.15162273293706613,113
-0.92,0.3278873150278966,114
-0.86,0.13205260426601287,115
-0.84,0.3434203735417434,116
-0.88,0.40854337946872904,117
-0.86,0.2500963416827086,118
-0.84,0.008497777436550669,119
-0.9,0.08552597155614339,120
-0.82,0.37316520014048543,121
-0.88,0.319646604736237,122
-0.88,0.2793836596012159,123
-0.86,0.2557725085751266,124
-0.88,0.014667982762852704,125
-0.84,0.09230555408937138,126
-0.84,0.16030692933303806,127
-0.92,0.33239774545914075,128
-0.86,0.015683839058530734,129
-0.86,0.34836995504026624,130
-0.86,0.3043611780101143,131
-0.88,0.3219815810136909,132
-0.88,0.31946928025920435,133
-0.86,0.1903034549523907,134
-0.84,0.14630599697674457,135
-0.92,0.11038744368687162,136
-0.86,0.18905773731488743,137
-0.92,0.11744782451362894,138
-0.9,0.2637768726576562,139
-0.9,0.06644186103040761,140
-0.86,0.28565159656556155,141
-0.88,0.27210330634595065,142
-0.92,0.30781487619972386,143
-0.92,0.3466145837863463,144
-0.88,0.001429182455182132,145
-0.9,0.18638931550924315,146
-0.88,0.4615342686647173,147
-0.82,0.0937296428268068,148
-0.92,0.04279901688059431,149
-0.9,0.12576269701125162,150
-0.96,0.2890858670075971,151
-0.86,0.3303458592105086,152
-0.9,0.18647609200253215,153
-0.82,0.42643914154482704,154
-0.9,0.24618071013420142,155
-0.88,0.3823067564646541,156
-0.86,0.34809419446712725,157
-0.9,0.28710911781033743,158
-0.86,0.30496419191074303,159
-0.84,0.3648412060701286,160
-0.94,0.24227413668166403,161
-0.86,0.37932852419968544,162
-0.9,0.13562423914132996,163
-0.88,0.26813199025164025,164
-0.88,0.37402596924793735,165
-0.86,0.17354616553207047,166
-0.92,0.0884494251766694,167
-0.84,0.14742334708332455,168
-0.88,0.0631578835015962,169
-0.94,0.3134406880951694,170
-0.86,0.1214432261995054,171
-0.84,0.4000833173294434,172
-0.86,0.007652532074264728,173
-0.9,0.1400222819158529,174
-0.92,0.2907676579227945,175
-0.82,0.42486483578371237,176
-0.86,0.1836925344603561,177
-0.9,0.45037676240784563,178
-0.88,0.32241814146312536,179
-0.92,0.3083844652038784,180
-0.88,0.15629136998855958,181
-0.86,0.2507048492688283,182
-0.9,0.13293761378032912,183
-0.84,0.10474826813568887,184
-0.9,0.20667531937590072,185
-0.84,0.10778606241047801,186
-0.82,0.01676576640608605,187
-0.82,0.3765682283676036,188
-0.9,0.3159702212860989,189
