objective_1,genotype_1,step
1015.76,0.6,1
1689.66,0.3,2
659.8,1.0,3
753.9,0.7,4
1028.7,0.4,5
873.86,0.9,6
2961.06,0.2,7
956.4,0.5,8
3306.12,0.1,9
655.18,0.8781432516733909,10
621.94,0.9597775859528692,11
637.4,0.8674011660124112,12
1015.62,0.4906385078964103,13
968.82,0.7334753602279518,14
2774.4,0.26348773151660093,15
705.9,0.9147556782112073,16
1185.26,0.581669134357292,17
673.88,0.8830530590633193,18
899.56,0.9242227654471143,19
745.12,0.7234036088773441,20
871.54,0.9063271255224221,21
1922.9,0.3249649410340546,22
639.9,0.8410069861933543,23
815.24,0.4712264524935062,24
1035.58,0.5470277380191695,25
713.88,0.791398337104885,26
693.04,0.8876796151333302,27
965.92,0.5212631728772051,28
653.86,0.9563974957422635,29
650.0,0.8704151436349029,30
830.5,0.936934403509097,31
663.62,0.8554300028275709,32
907.28,0.7617817095231846,33
732.98,0.9788265120809374,34
1215.98,0.47460120147602075,35
696.76,0.9218330352410842,36
696.66,0.8363424494025361,37
1095.94,0.3777175027768853,38
768.04,0.6435747173820493,39
650.9,0.8481802545786072,40
635.68,0.9507176155438202,41
945.88,0.7246763279118614,42
675.9,0.8756327058479899,43
987.28,0.6424757427942647,44
709.18,0.8631057343279093,45
694.22,0.8016126786076061,46
688.68,0.9462106291761654,47
681.36,0.8612229800067366,48
717.92,0.9766619780941863,49
650.0,0.8718075256552875,50
693.04,0.8850794298978168,51
683.02,0.9838710192565536,52
621.94,0.9621753136741582,53
651.1,0.8925650905699047,54
650.9,0.8457925957918226,55
683.02,0.9851202467276737,56
871.54,0.9043435330174081,57
681.36,0.8586552206218017,58
656.28,0.8188905212595655,59
635.68,0.9488868628400187,60
963.04,0.912054837629071,61
655.62,0.824018419455794,62
787.32,0.7876705769277859,63
683.2,0.9334224574307225,64
661.64,0.8956238863832293,65
657.84,0.9298513266185691,66
1051.18,0.8098338693745045,67
673.88,0.8813855068614197,68
675.9,0.8738403373017375,69
657.84,0.9312471013460408,70
681.36,0.8592145887900411,71
714.28,0.9177938900526128,72
637.4,0.8690193688957837,73
693.04,0.8869052711255409,74
696.66,0.8342063741288339,75
659.8,0.9982438319816571,76
674.1,0.7793563797968539,77
714.38,0.9017252533919011,78
687.04,0.8178004454915826,79
680.12,0.9740313539060772,80
704.24,0.9868222245081293,81
683.02,0.9847041132330151,82
714.38,0.9004270828682959,83
684.92,0.954086646029203,84
693.04,0.885557201313768,85
673.38,0.8504909777220979,86
675.3,0.8056063446165093,87
684.92,0.9524127523287925,88
673.88,0.8843860601832905,89
700.48,0.7834772781254762,90
713.54,0.7651282222058124,91
683.2,0.9346825066486222,92
714.38,0.9034868637442477,93
676.86,0.8334411145646637,94
673.38,0.8528420917493108,95
864.7,0.777641206431413,96
675.9,0.8730606672171944,97
732.98,0.9786134733591518,98
681.36,0.8582070644117648,99
713.88,0.7913610477681281,100
706.92,0.9681608325899893,101
655.62,0.8253119786897953,102
673.88,0.8838448445946584,103
663.0,0.9632599705611918,104
963.04,0.9093310889496238,105
683.02,0.9827577579679483,106
696.66,0.8378852866132351,107
696.76,0.9217359174466498,108
899.56,0.9243156360310871,109
652.56,0.8289569051211331,110
704.24,0.9869167879773914,111
693.04,0.8857667460464335,112
717.92,0.9746733068662327,113
653.86,0.9584484500708761,114
621.94,0.9609328483522066,115
873.86,0.8985363180577914,116
652.56,0.8268384485426287,117
673.88,0.8815309393545933,118
681.36,0.8608111927858413,119
709.18,0.8651300743471589,120
706.92,0.9678300882663615,121
687.04,0.8174862274618423,122
680.12,0.9711104247138025,123
684.92,0.9544657466916965,124
679.02,0.9973494779545963,125
675.9,0.8732976647985004,126
680.12,0.973377189132026,127
787.8,0.7376183351409129,128
1051.18,0.8100042250981542,129
639.9,0.8394451617975811,130
656.28,0.8215377889727904,131
704.24,0.9899515761099382,132
696.76,0.9222257074966225,133
684.92,0.9521759732947682,134
878.3,0.775312765274295,135
705.9,0.9150160613578479,136
714.38,0.9034795026703915,137
663.62,0.8556336916273015,138
706.92,0.9677782284553871,139
673.88,0.8818015974256703,140
694.22,0.8008446787640908,141
681.36,0.8574702625800551,142
684.92,0.954112280146202,143
709.18,0.861989407557369,144
787.32,0.7876550848764118,145
694.22,0.8026304714679856,146
656.62,0.770963384124846,147
963.04,0.9109461498728558,148
696.76,0.9202171128951007,149
712.74,0.7479961558700927,150
694.22,0.8025638271004711,151
899.56,0.9266588736477962,152
650.9,0.847038727589361,153
683.2,0.9341753456162936,154
639.9,0.8384414004588336,155
687.04,0.8168139098281489,156
679.02,0.9955704254893073,157
684.92,0.9519022645949462,158
1051.18,0.8076075292910172,159
873.86,0.8970821887023263,160
653.86,0.9553674920199399,161
704.24,0.9881292380308573,162
709.18,0.8627340496716295,163
732.98,0.9822864563759396,164
876.54,0.8440876115644811,165
663.62,0.8540843788986315,166
684.92,0.9535125300765817,167
705.9,0.9129303905100403,168
683.02,0.984751753033217,169
655.18,0.8793953003040164,170
709.72,0.8107622560875939,171
663.62,0.8559095490137345,172
693.04,0.8852142613267919,173
680.12,0.9723514648611609,174
663.0,0.9655967028883984,175
637.4,0.8656243214535146,176
657.84,0.9295673620760001,177
688.68,0.9435105418803499,178
714.28,0.9189517013731667,179
876.54,0.8434941690474919,180
709.18,0.8644578695799996,181
696.66,0.8347772999113385,182
679.02,0.9954498721570199,183
706.92,0.9693347229714027,184
732.98,0.9800296521494751,185
706.92,0.9671429503283339,186
704.24,0.9880307430628218,187
1051.18,0.8086497531676633,188
678.58,0.9937454354494207,189
