objective_1,genotype_1,genotype_2,step
-0.8,0.5573819821316442,0.26953019662032646,67
-0.92,0.5385585271859974,0.0,68
-0.44,0.6511101440858393,0.02859500265002275,69
-0.66,0.2,0.012019477489484797,70
-0.92,0.5590669544299678,0.0,71
-0.64,0.4,0.011254560952052128,72
-0.8,0.3773531446770095,0.21403642184555105,73
-0.78,0.5048725287692766,0.002773510222978004,74
-0.92,0.4518218632596171,0.0,75
-0.76,0.22731405526987594,0.3458941409317907,76
-0.38,0.6495280046149471,0.03256081062883809,77
-0.82,0.7662683428786827,0.19449131239621753,78
-0.84,0.6788723689471514,0.2702308627437658,79
-0.36,0.5971324548121574,0.05185441606338004,80
-0.92,0.39808268527984614,0.0,81
-0.92,0.5632426934659757,0.0,82
-0.82,0.5752203341682003,0.0027050517251605566,83
-0.76,0.6895755190055848,0.4,84
-0.92,0.40339428587850285,0.0,85
-0.76,0.39816563033604824,0.2,86
-0.4,0.5968104363822638,0.03538450316568409,87
-0.6,0.4764807890244686,0.022176744754649237,88
-0.92,0.54142607237384,0.0,89
-0.92,0.48680937900015026,0.0,90
-0.36,0.464844007826383,0.042865873694709844,91
-0.32,0.6990437034954013,0.05275355055627895,92
-0.36,0.554129305418615,0.06111071761753373,93
-0.92,0.48147237823013783,0.0,94
-0.76,0.4329078190721529,0.22411279924768018,95
-0.92,0.4235957006117285,0.0,96
-0.5,0.5544072052713093,0.018487191669564605,97
-0.92,0.6500040870259762,0.0,98
-0.92,0.43638919536097165,0.0,99
-0.8,0.5030367962235324,0.1618144243095243,100
-0.92,0.3920595348699858,0.0,101
-0.58,0.49332961139918063,0.02097618215923336,102
-0.92,0.5277006056169847,0.0,103
-0.92,0.489412843360152,0.0,104
-0.92,0.6381223643871594,0.0,105
-0.64,0.554129305418615,0.012175132698250324,106
-0.8,0.5470995111949877,0.17486200760109416,107
-0.6,0.5111751067241663,0.09803892319297636,108
-0.92,0.6096684612815333,0.0,109
-0.78,0.40349678463650474,0.006052069070404564,110
-0.92,0.38131327604866133,0.0,111
-0.92,0.5339633494164475,0.0,112
-0.92,0.38915402602123533,0.0,113
-0.92,0.5019668500249787,0.0,114
-0.92,0.6593805768402408,0.0,115
-0.68,0.6519111751551553,0.12294659082073667,116
-0.32,0.6166403499377637,0.03763678696171635,117
-0.38,0.5585244225956153,0.03830898432429197,118
-0.92,0.5622009444605726,0.0,119
-0.92,0.47691478184176245,0.0,120
-0.92,0.41818595570479866,0.0,121
-0.92,0.5714179272783755,0.0,122
-0.3,0.5571042002969748,0.05400353179795048,123
-0.42,0.5663551172045076,0.044004846273294485,124
-0.74,0.5500025105727109,0.008873908246653572,125
-0.92,0.6615393820792932,0.0,126
-0.92,0.5159440563235123,0.0,127
-0.92,0.4726295463009815,0.0,128
-0.78,0.4561953665806506,0.003060396091031481,129
-0.92,0.6412497591196026,0.0,130
-0.92,0.4887289884649002,0.0,131
-0.54,0.48680937900015026,0.015857930081688232,132
-0.92,0.4324617662324696,0.0,133
-0.42,0.6665005656515884,0.054877918799798975,134
-0.42,0.5489607615673078,0.08052560739729653,135
-0.88,0.43219822220016874,0.006861669169721418,136
-0.82,0.455535794990961,0.11652406703586349,137
-0.92,0.5205367255631705,0.0,138
-0.6,0.46488873009431764,0.012743005395755791,139
-0.66,0.5590669544299678,0.014642365175852934,140
-0.92,0.511031093411595,0.0,141
-0.92,0.4160447730399787,0.0,142
-0.92,0.5808553103059643,0.0,143
-0.92,0.6093357174478222,0.0,144
-0.92,0.4949758472615158,0.0,145
-0.92,0.6204607088191975,0.0,146
-0.62,0.6500040870259762,0.017389334751719665,147
-0.92,0.48396242574083936,0.0,148
-0.92,0.4385329069298266,0.0,149
-0.92,0.6651046915893544,0.0,150
-0.92,0.49640372354329176,0.0,151
-0.36,0.5996329235792126,0.040541481218509645,152
-0.42,0.4582543164553311,0.03519233235799235,153
-0.92,0.5922227128242817,0.0,154
-0.92,0.5177826122744914,0.0,155
-0.78,0.459599150435335,0.12251099065180504,156
-0.34,0.6252616979716071,0.03614748948118174,157
-0.92,0.5949645951790197,0.0,158
-0.92,0.5649820948155592,0.0,159
-0.92,0.5873449247355899,0.0,160
-0.92,0.3382536564805378,0.0,161
-0.92,0.49766041353784934,0.0,162
-0.92,0.5711024309857216,0.0,163
-0.92,0.4336548104531004,0.0,164
-0.92,0.38924334185946635,0.0,165
-0.92,0.42906655873028504,0.0,166
-0.92,0.5318480279161619,0.0,167
-0.92,0.4398467807789236,0.0,168
-0.92,0.45588173877879024,0.0,169
-0.92,0.5562693804226063,0.0,170
-0.84,0.5584356322549351,0.1537547951814967,171
-0.38,0.48680937900015026,0.03670545951173276,172
-0.92,0.35196682949185865,0.0,173
-0.92,0.5347853493785537,0.0,174
-0.42,0.5572582915984265,0.07803337602231752,175
-0.86,0.554129305418615,0.003829003240699236,176
-0.92,0.5806612348663215,0.0,177
-0.78,0.48147237823013783,0.004044591552882504,178
-0.92,0.675417167336354,0.0,179
-0.92,0.40227747328792685,0.0,180
-0.92,0.5127781179340173,0.0,181
-0.92,0.5743721020019017,0.0,182
-0.92,0.5341481735392208,0.0,183
-0.92,0.47361018626081897,0.0,184
