objective_2,genotype_1,step
874.34,0.6,1
2199.62,0.3,2
779.16,1.0,3
914.28,0.7,4
2228.52,0.4,5
796.54,0.9,6
2470.4,0.2,7
2147.06,0.4248125093697498,8
2220.44,0.4373374026913375,9
1446.74,0.4715496043837196,10
2771.34,0.1,11
896.66,0.8102171664517076,12
770.92,0.9836199096675319,13
1910.24,0.35539503284038004,14
2603.72,0.16187545469482995,15
1967.34,0.3913380491578442,16
2619.48,0.1668797180980875,17
2612.24,0.18796962412860702,18
585.86,0.9976021648574374,19
1198.82,0.5403828646521255,20
1246.62,0.8819491393741578,21
1545.08,0.5318150910588034,22
803.9,0.9155691548777918,23
678.06,0.9855638591107929,24
1116.74,0.6094208443237072,25
673.18,0.9604425252571097,26
2630.52,0.19271670145933378,27
735.64,0.9180038735301872,28
2229.6,0.3124083861449587,29
2796.98,0.15252784197989744,30
2369.08,0.278976470891296,31
1117.5,0.5980561053786522,32
1564.28,0.5396534612343219,33
981.8,0.9243653876648779,34
733.16,0.9769333752587187,35
2685.38,0.046910994674324955,36
2815.42,0.13415636113867418,37
2698.28,0.09888564567517759,38
2328.34,0.3332312812102133,39
836.94,0.9993172565673044,40
2052.34,0.3851872939069823,41
2729.92,0.1782670388538155,42
1041.56,0.643493188649235,43
3041.0,0.11834341889012356,44
658.22,0.9944394393449585,45
2242.34,0.3877732760236308,46
0.0,0.9297322306743869,47
2847.1,0.15473134250501935,48
742.58,0.9870587841682162,49
821.66,0.9275634427352244,50
686.78,0.9225840794834396,51
595.92,0.980792709486083,52
2367.02,0.19441394756421065,53
3005.22,0.11382676559149855,54
694.14,0.9960092670792597,55
630.5,0.9177610674895466,56
1033.06,0.5635768454178941,57
1244.54,0.55179896201074,58
2582.92,0.22281649296563008,59
1287.04,0.5416931613232296,60
2377.3,0.19633412789064097,61
601.96,0.9906899897179043,62
2755.6,0.1931754048638627,63
2427.84,0.1639006784877451,64
606.88,0.9137091953809161,65
960.94,0.6479371796760697,66
2472.12,0.2264183143412522,67
2327.14,0.7279039484841976,68
570.02,0.9940585297770687,69
574.32,0.9963886394591739,70
3095.12,0.10853968601353577,71
2508.76,0.16063864459567387,72
2562.36,0.11605004791508992,73
2798.14,0.21454294276769453,74
933.64,0.9490963002400712,75
2568.98,0.20452893234635589,76
10237.58,0.9407235576818884,77
1732.22,0.353732691166314,78
10237.6,0.9324269448218783,79
1030.22,0.8706892738583243,80
2678.7,0.12281525983759904,81
1226.4,0.8813273721529111,82
653.8,0.9827479238449819,83
2523.58,0.15572403356307646,84
715.6,0.9992222009840196,85
2303.6,0.16195273573731123,86
2482.28,0.31386422458147073,87
1214.46,0.5918917488196025,88
635.66,0.9749977564351052,89
711.78,0.9662582303281514,90
2443.86,0.1463620663414083,91
2384.02,0.17334015708266542,92
1409.74,0.5938290226374672,93
623.92,0.9783890508346463,94
997.5,0.9275169884826442,95
2921.86,0.17177869668402596,96
2503.58,0.2142351045249903,97
