objective_2,genotype_1,genotype_2,step
886.62,0.6,0.7,1
1205.28,0.3,0.5,2
4981.76,1.0,0.1,3
1197.04,0.7,0.4,4
3574.64,0.4,0.0,5
922.64,0.6,0.9,6
1433.48,0.9,0.5,7
1108.96,0.2,0.8,8
3574.64,0.6,0.0,9
834.3,1.0,1.0,10
694.04,0.7,0.9,11
1351.74,0.4,0.2,12
1089.22,0.3,0.6,13
1074.54,0.7,0.3,14
871.86,0.7,0.8,15
1351.74,0.2,0.2,16
1235.28,0.5,0.4,17
1230.72,0.1,0.6,18
1269.28,0.3,0.8,19
1027.32,0.08185634311753989,0.6,20
2182.96,0.6541293050835698,0.18775433819187232,21
1570.78,0.6095081447306965,0.2206739941260925,22
878.36,0.7,0.6502817063284028,23
1825.14,0.7,0.2,24
3574.64,0.6011651711493741,0.0,25
1298.96,0.4,0.4629934874110644,26
1007.36,0.6161991772983232,0.851073204704527,27
648.82,0.7226314234402536,0.8878427185401524,28
1217.5,0.7,0.5,29
1464.76,0.5937479206603785,0.34038545332220516,30
865.2,0.33181840594701006,0.883992064145955,31
814.74,0.6,0.8634771208786851,32
1540.8,0.07349427542877099,0.2,33
1305.9,0.2181950794848116,0.2,34
1131.96,0.7,0.6,35
1339.14,0.14679072591671008,0.2,36
1269.68,0.3765479651552786,0.6,37
1614.68,0.5,0.39332466599972227,38
1493.46,0.07349427542877099,0.24759328628978633,39
690.6,0.7,0.8670921727277199,40
2047.12,0.22094049212561329,0.17973186264597846,41
928.32,0.47175783948515715,0.36479525607423446,42
925.66,0.2,0.8850444595317484,43
878.72,0.612767581305133,0.8871061305177965,44
1421.3,0.059188836009382316,0.24184145353638992,45
1054.52,0.14800934836033244,0.2,46
1684.36,0.18753628541596157,0.2212631855540385,47
834.22,0.3,0.48188854508531775,48
886.8,0.30129094301342796,0.6668027303416786,49
1899.42,0.6067627694960968,0.20009176299630896,50
1143.76,0.4,0.19572621256293518,51
1130.92,0.6,0.2147744420319341,52
1106.4,0.7226314234402536,0.864213708901041,53
907.52,0.7,0.6260530900532315,54
1291.52,0.3987813950804508,0.2,55
1311.84,0.24141056939590538,0.2,56
1135.76,0.0688358721182363,0.26864772489079386,57
726.44,0.5832811456013015,0.7,58
821.26,0.27107130870940493,0.883992064145955,59
6722.14,0.24141056939590538,0.07875624064381108,60
1307.98,0.13886881595317674,0.23342436542849115,61
1100.28,0.09134824721895632,0.21278495955914928,62
1051.46,0.6400070715105868,0.6502817063284028,63
1789.36,0.693229414789607,0.17774859205207175,64
635.32,0.5982069244715275,0.8649294069022966,65
1089.2,0.14800934836033244,0.9218188454216675,66
1046.1,0.7226314234402536,0.7328188935511241,67
764.58,0.5885082599732061,0.8634771208786851,68
1129.94,0.656859569973976,0.20871189402447593,69
755.02,0.248181213817965,0.9213947518671258,70
1158.64,0.7244244989687203,0.23759283415554716,71
3036.42,0.33181840594701006,0.14457233193956914,72
880.14,0.18643039953191504,0.9244898442856435,73
1277.58,0.14800934836033244,0.226144754039806,74
1098.7,0.6717057497923362,0.21589913916398595,75
2414.26,0.33497447799002716,0.15832268766882757,76
899.3,0.22937386813653432,0.4766107461564655,77
979.18,0.6,0.8665327057828399,78
1073.7,0.47008236352553656,0.30905860346412084,79
1273.34,0.23004723873573124,0.4424985895522897,80
1063.72,0.6161145321552851,0.882019770712003,81
1715.76,0.09134824721895632,0.1680922228750663,82
1272.12,0.6717057497923362,0.23900210780690556,83
961.42,0.7285795154005045,0.8635097249298596,84
1030.3,0.22209464336555965,0.449476467657954,85
683.2,0.5832811456013015,0.6678621994081679,86
837.88,0.3,0.47495277453590184,87
1374.08,0.6542855366619847,0.1692934378669816,88
648.82,0.7243068993541939,0.8878427185401524,89
778.0,0.5975335677309357,0.8625885047184703,90
1335.92,0.656859569973976,0.29366042150643445,91
687.44,0.7,0.9422236343593802,92
912.82,0.6509114780137251,0.23700871437350854,93
908.7,0.6054861885063025,0.9688575525088823,94
998.54,0.47175783948515715,0.38070468410882297,95
912.42,0.5982069244715275,0.8744334382000787,96
963.92,0.6718613156664663,0.8467674583405612,97
2284.94,0.18047028540490542,0.16009042784073618,98
986.88,0.6573134201479024,0.8705717243436135,99
1011.4,0.4984791263488595,0.6678621994081679,100
3022.48,0.47175783948515715,0.15473334023301555,101
1073.72,0.14800934836033244,0.321078242849911,102
1042.78,0.38826278681589904,0.6678621994081679,103
838.42,0.9275681430948912,0.9781788848909578,104
843.52,0.09134824721895632,0.9150385907669115,105
888.42,0.6568968013500254,0.21003043374209862,106
1070.88,0.7642527521380611,0.2258826240605579,107
1069.92,0.6207970002745036,0.8669000580908479,108
1129.34,0.5916584229397007,0.21677158599024376,109
1781.42,0.7656543566635237,0.1705178243662095,110
970.48,0.7340126831724837,0.8670921727277199,111
1331.48,0.6135912631215572,0.23698329513312016,112
1795.52,0.6821595716404685,0.1831370361873444,113
1242.92,0.47175783948515715,0.414428924984779,114
839.74,0.5572315185127608,0.6678621994081679,115
1956.58,0.6717057497923362,0.1580336017430366,116
1676.06,0.6186978038739177,0.1692934378669816,117
1040.18,0.2998806432656842,0.6854336058167794,118
869.38,0.3047881247875117,0.6668027303416786,119
1154.98,0.6559107550992838,0.21589913916398595,120
1730.46,0.14800934836033244,0.19723889163463,121
983.28,0.7285989003104631,0.8679370810554039,122
955.88,0.6038706616502566,0.8534704762304047,123
1547.46,0.6150011764520303,0.17706559359562188,124
695.38,0.5435714450634285,0.8603121971489666,125
1022.7,0.4726636322059135,0.391906149403917,126
8114.78,0.7243068993541939,0.05071913211380765,127
972.22,0.696502818122787,0.9422236343593802,128
1378.82,0.5358878718187621,0.35576256595898725,129
1075.12,0.7792018948813937,0.8869978102124685,130
1317.92,0.5982069244715275,0.2214535483183758,131
802.46,0.6,0.6542098176995221,132
1577.8,0.7936245812838159,0.1702334936901695,133
2415.44,0.6670530588768375,0.14981007533484952,134
915.14,0.7001705314593318,0.6189945900625429,135
754.94,0.14800934836033244,0.9030316524686878,136
1353.44,0.6178529722886552,0.22469984897367895,137
837.78,0.6717057497923362,0.9481913675431001,138
1110.5,0.656859569973976,0.23061663117237777,139
1152.34,0.15053259929617563,0.1995609315605274,140
1224.24,0.47175783948515715,0.5106174584695251,141
959.82,0.7309023993696318,0.856146855515213,142
962.32,0.7,0.8690813094301154,143
1139.8,0.5647854074873884,0.3824217520397249,144
691.4,0.671398583333011,0.8679436679948103,145
2224.16,0.5826387427514661,0.1554329912755522,146
645.14,0.6753054701343596,0.6627056876711288,147
1287.04,0.14800934836033244,0.2294149400277913,148
677.74,0.7243068993541939,0.8356964285228881,149
611.26,0.6772045738197292,0.913760409041938,150
872.18,0.4724198296580024,0.5963287112289167,151
924.5,0.56311344960113,0.2750368230462795,152
1492.34,0.1427657511477044,0.2,153
651.98,0.7238657752392894,0.9044623371227922,154
708.5,0.6010385789097906,0.8878427185401524,155
894.4,0.7215928445304604,0.8049086157681786,156
886.8,0.2999276942480472,0.6668027303416786,157
909.94,0.6913962263598508,0.8614095475256054,158
1529.28,0.14800934836033244,0.22909600261811364,159
994.34,0.5603452281030301,0.20871189402447593,160
1238.38,0.47175783948515715,0.4297504124947452,161
922.26,0.7807429948649389,0.9268457311526752,162
1332.82,0.6715377533117165,0.21082749660892683,163
1750.58,0.5991682920891946,0.2,164
1027.0,0.6979003917280154,0.9319233454538484,165
