objective_2,genotype_1,step
1304.22,0.3687780277322534,134
759.92,0.9771058428696774,135
1472.38,0.6077558311124804,136
1243.1,0.39840427262585143,137
1521.68,0.6138714685696263,138
1662.74,0.3943547462420999,139
1387.0,0.4681799017645519,140
1044.12,0.9107652948185112,141
1172.46,0.5189099345922568,142
1216.1,0.36232292792984194,143
1148.6,0.6230164890863592,144
976.66,0.9537361785290605,145
764.78,0.9995923263106468,146
1715.06,0.306057717992867,147
1279.22,0.9376419600805634,148
1128.42,0.6394339233904749,149
1156.44,0.9341634235532142,150
917.3,0.9729053639998225,151
952.68,0.6666022913208461,152
1301.22,0.404896311905262,153
900.3,0.983231236253812,154
710.02,0.9990419251072659,155
1172.46,0.5187091885350824,156
1146.92,0.6049960977775914,157
1162.28,0.39505141985724485,158
1609.18,0.3129647224990091,159
1275.04,0.40710423080857244,160
1764.38,0.2669232741851099,161
900.3,0.9862639894612464,162
1315.06,0.37662611989775724,163
883.68,0.9884983601629024,164
1675.94,0.571756164853338,165
1511.02,0.360335889946515,166
1712.56,0.45677088162397794,167
1010.68,0.9497137532625818,168
1349.92,0.4294173455991629,169
1303.94,0.540585973643426,170
1102.3,0.484757764621048,171
1320.98,0.4702059440020756,172
992.86,0.48676038479140155,173
1222.18,0.35150636813060315,174
931.48,0.9700136414397468,175
1253.3,0.6840192181821075,176
574.3,0.9786214223416296,177
1129.42,0.4391930817300917,178
1025.66,0.9509275441322037,179
1375.12,0.5072651606060348,180
1311.58,0.3732215296640432,181
880.68,0.4378146301800383,182
1070.1,0.4451820142539475,183
1511.3,0.6142265283264073,184
1306.4,0.6521058488153879,185
1161.3,0.4125998652707974,186
1207.3,0.3802506139803832,187
604.62,0.9641249367464895,188
1079.82,0.9848680396918341,189
