objective_1,genotype_1,step
-0.8,0.6,1
-0.8,0.3,2
-0.66,1.0,3
-0.7,0.7,4
-0.82,0.4,5
-0.66,0.9,6
-0.78,0.2,7
-0.82,0.5,8
-0.82,0.1,9
-0.8,0.17724045040087957,10
-0.78,0.3674021823033694,11
-0.84,0.5906385030296133,12
-0.76,0.5335022036854202,13
-0.84,0.4634573923104498,14
-0.6,0.9147556782112073,15
-0.78,0.3743551015365352,16
-0.76,0.5475300032716923,17
-0.64,0.9667047729162869,18
-0.76,0.6445807068956402,19
-0.62,0.9691397456944519,20
-0.64,0.9403828641330156,21
-0.84,0.381949617366372,22
-0.76,0.5318150910588034,23
-0.8,0.32335005264071703,24
-0.8,0.2752513466145647,25
-0.76,0.37934321679482047,26
-0.62,0.15894645395318377,27
-0.82,0.4675781019593643,28
-0.68,0.8,29
-0.74,0.6130266070496951,30
-0.64,0.942242458006428,31
-0.76,0.5518647798198753,32
-0.78,0.4960390358427171,33
-0.8,0.3805997355025501,34
-0.7,0.722842624778343,35
-0.62,0.8860193344457601,36
-0.82,0.25286325097642204,37
-0.76,0.537599052838974,38
-0.78,0.36386360555714303,39
-0.78,0.6373760053716573,40
-0.8,0.6459305887569287,41
-0.62,0.9650818924798665,42
-0.8,0.09575165604088856,43
-0.82,0.08821398066493161,44
-0.7,0.7183044230783073,45
-0.78,0.4692793111715087,46
-0.78,0.4982987907878556,47
-0.6,0.9111728857414152,48
-0.74,0.36555568671349326,49
-0.6,0.9983130363812789,50
-0.64,0.8802310849645524,51
-0.74,0.566534107705251,52
-0.8,0.3476323595931176,53
-0.62,0.8778641333645352,54
-0.8,0.45622760158643344,55
-0.74,0.5278300351682746,56
-0.62,0.8308667708611479,57
-0.6,0.9099460373133015,58
-0.82,0.606273589968976,59
-0.56,0.9266258960730565,60
-0.56,0.9249453385941813,61
-0.76,0.5411994973927612,62
-0.78,0.411467656684472,63
-0.78,0.5729656970158696,64
-0.74,0.5571182543030656,65
-0.62,0.9677958978451651,66
-0.64,0.9896780893271293,67
-0.7,0.7240793463678055,68
-0.82,0.5936465298448917,69
-0.7,0.6872456440703513,70
-0.62,0.8822856282667442,71
-0.76,0.5787795940078012,72
-0.62,0.9362331174674186,73
-0.66,0.9922452528590029,74
-0.8,0.404357104213095,75
-0.8,0.41664382975669206,76
-0.64,0.9506464203319901,77
-0.74,0.6837474803077336,78
-0.78,0.33384349945299824,79
-0.76,0.4981401570043465,80
-0.68,0.8422625674521822,81
-0.62,0.8441428153537366,82
-0.84,0.38305493773802446,83
-0.64,0.9745337679139758,84
-0.68,0.7857032242274907,85
-0.78,0.3280046046329702,86
-0.6,0.9308994112244836,87
-0.7,0.6785931073096136,88
-0.8,0.2762408083168809,89
-0.78,0.48033873025255575,90
-0.76,0.5928305440191065,91
-0.7,0.6688431883623764,92
-0.76,0.6428424156457032,93
-0.6,0.9299364560292963,94
-0.8,0.4207707314419363,95
-0.58,0.9373946918028653,96
-0.78,0.4605273183852213,97
-0.78,0.4823990251326893,98
-0.8,0.3936794025782594,99
-0.64,0.9821002222734594,100
-0.78,0.5887545321152764,101
-0.64,0.9935905272990251,102
-0.66,0.9234753062741706,103
-0.6,0.9479468709470392,104
-0.84,0.40379431893700646,105
-0.76,0.5048294024754545,106
-0.78,0.49603288418071284,107
-0.78,0.6398907741594717,108
-0.66,0.9907759589276118,109
-0.82,0.4674138433743635,110
-0.8,0.4206747831110924,111
-0.72,0.9957905196183793,112
-0.82,0.39804987319931906,113
-0.64,0.963068429073026,114
-0.8,0.602317138905062,115
-0.78,0.3622194228688226,116
-0.72,0.6644033640928975,117
-0.78,0.5756435675683476,118
-0.82,0.43548843551856625,119
-0.6,0.943021773570986,120
-0.62,0.9344950987521564,121
-0.74,0.5207840306006317,122
-0.8,0.2983998961153568,123
-0.66,0.9975729377054098,124
-0.82,0.4883776012201711,125
-0.78,0.48981646027055153,126
-0.76,0.5345286105386995,127
-0.6,0.9358099157401544,128
-0.78,0.4468329143926728,129
-0.6,0.9508381355831894,130
-0.8,0.28994517370860456,131
-0.68,0.9757126895535638,132
-0.66,0.9896462965120316,133
-0.78,0.3687780277322534,134
-0.68,0.9771058428696774,135
-0.78,0.6077558311124804,136
-0.82,0.39840427262585143,137
-0.78,0.6138714685696263,138
-0.8,0.3943547462420999,139
-0.78,0.4681799017645519,140
-0.6,0.9107652948185112,141
-0.74,0.5189099345922568,142
-0.78,0.36232292792984194,143
-0.72,0.6230164890863592,144
-0.62,0.9537361785290605,145
-0.66,0.9995923263106468,146
-0.78,0.306057717992867,147
-0.6,0.9376419600805634,148
-0.78,0.6394339233904749,149
-0.58,0.9341634235532142,150
-0.64,0.9729053639998225,151
-0.7,0.6666022913208461,152
-0.84,0.404896311905262,153
-0.66,0.983231236253812,154
-0.6,0.9990419251072659,155
-0.74,0.5187091885350824,156
-0.82,0.6049960977775914,157
-0.82,0.39505141985724485,158
-0.76,0.3129647224990091,159
-0.8,0.40710423080857244,160
-0.74,0.2669232741851099,161
-0.66,0.9862639894612464,162
-0.8,0.37662611989775724,163
-0.64,0.9884983601629024,164
-0.74,0.571756164853338,165
-0.8,0.360335889946515,166
-0.78,0.45677088162397794,167
-0.6,0.9497137532625818,168
-0.8,0.4294173455991629,169
-0.72,0.540585973643426,170
-0.8,0.484757764621048,171
-0.78,0.4702059440020756,172
-0.8,0.48676038479140155,173
-0.8,0.35150636813060315,174
-0.62,0.9700136414397468,175
-0.74,0.6840192181821075,176
-0.66,0.9786214223416296,177
-0.82,0.4391930817300917,178
-0.6,0.9509275441322037,179
-0.76,0.5072651606060348,180
-0.76,0.3732215296640432,181
-0.8,0.4378146301800383,182
-0.84,0.4451820142539475,183
-0.74,0.6142265283264073,184
-0.74,0.6521058488153879,185
-0.8,0.4125998652707974,186
-0.8,0.3802506139803832,187
-0.62,0.9641249367464895,188
-0.6,0.9848680396918341,189
